Campaign_ID,Campaign_Name,Channel,Campaign_Date,Impressions,Clicks,Spend
1618,HeartAware,Facebook,07/05/2025,180422,3028,26378
1619,Diabetes Plus,LinkedIn,20/07/2025,192730,7565,9054
1620,Diabetes Plus,YouTube,11/10/2025,147310,7594,28727
1621,HeartAware,YouTube,07/12/2025,70923,6514,8551
1622,LungStrong,Google,04/06/2025,156880,3408,32398
1623,LungStrong,Google,02/01/2025,176789,7373,5291
1624,CancerCare,Google,24/02/2025,53751,5109,21784
1625,LungStrong,YouTube,13/05/2025,102108,4592,15463
1626,LungStrong,Google,13/12/2025,210807,3415,15286
1627,HeartAware,YouTube,25/09/2025,171592,6255,32159
1628,HeartAware,YouTube,24/02/2025,109470,3886,21955
1629,Diabetes Plus,YouTube,20/08/2025,105101,7617,23300
1630,CancerCare,YouTube,23/10/2025,154085,1352,22738
1631,HeartAware,Google,12/11/2025,185365,3066,7321
1632,Diabetes Plus,Facebook,28/12/2025,126210,3197,27205
1633,LungStrong,YouTube,29/11/2025,54376,2930,11985
1634,Diabetes Plus,LinkedIn,09/11/2025,62041,7930,33184
1635,HeartAware,YouTube,27/07/2025,61526,5909,9414
1636,LungStrong,Google,15/03/2025,202320,4154,10510
1637,LungStrong,YouTube,29/05/2025,129596,2261,5917
1638,HeartAware,YouTube,06/07/2025,181819,7060,28032
1639,HeartAware,Google,24/12/2025,209020,3746,20372
1640,LungStrong,YouTube,14/09/2025,241230,2405,33573
1641,CancerCare,Google,29/07/2025,167063,1639,33492
1642,LungStrong,Facebook,06/03/2025,156989,1001,29111
1643,LungStrong,YouTube,08/07/2025,71457,6787,23383
1644,HeartAware,YouTube,10/01/2025,207434,4922,33811
1645,CancerCare,YouTube,15/04/2025,229071,2247,21350
1646,LungStrong,LinkedIn,23/03/2025,235526,4021,5127
1647,LungStrong,Facebook,30/04/2025,77556,2686,17771
1648,Diabetes Plus,YouTube,24/09/2025,65283,2155,9946
1649,LungStrong,YouTube,23/05/2025,142819,6545,23302
1650,LungStrong,Google,25/08/2025,87925,2518,18120
1651,CancerCare,Google,13/03/2025,68254,1508,27278
1652,LungStrong,YouTube,18/12/2025,73374,1657,6687
1653,LungStrong,YouTube,27/04/2025,119442,4325,32233
1654,CancerCare,YouTube,23/04/2025,75954,7971,6502
1655,HeartAware,Google,08/10/2025,95027,5673,25271
1656,Diabetes Plus,YouTube,19/02/2025,61139,7831,8959
1657,LungStrong,YouTube,21/10/2025,93567,5199,26834
1658,CancerCare,YouTube,12/11/2025,62296,1999,34292
1659,LungStrong,LinkedIn,17/11/2025,163611,3065,33599
1660,CancerCare,YouTube,23/07/2025,123910,7819,27714
1661,LungStrong,YouTube,14/07/2025,83596,3638,16561
1662,HeartAware,YouTube,13/03/2025,154756,6341,18206
1663,Diabetes Plus,Google,15/08/2025,212232,1719,24221
1664,HeartAware,YouTube,09/08/2025,113434,1389,16192
1665,LungStrong,Facebook,11/12/2025,169912,1259,28464
1666,LungStrong,LinkedIn,16/11/2025,136956,5712,16452
1667,LungStrong,YouTube,10/09/2025,147129,6152,24486
1668,LungStrong,YouTube,05/12/2025,206177,6736,31742
1669,LungStrong,YouTube,10/10/2025,98617,2233,24444
1670,LungStrong,YouTube,03/10/2025,213087,3970,21120
1671,Diabetes Plus,YouTube,31/05/2025,86092,6321,26225
1672,LungStrong,LinkedIn,18/12/2025,111174,7659,11584
1673,HeartAware,YouTube,17/12/2025,163009,2623,31408
1674,HeartAware,YouTube,29/12/2025,189441,5819,7304
1675,HeartAware,Facebook,20/12/2025,130788,7517,11677
1676,Diabetes Plus,Google,24/06/2025,185570,7038,34614
1677,LungStrong,Google,02/09/2025,80481,1753,14851
1678,HeartAware,LinkedIn,21/10/2025,96794,1502,34292
1679,Diabetes Plus,YouTube,21/12/2025,110965,4718,25581
1680,Diabetes Plus,Facebook,15/01/2025,177789,7660,19440
1681,LungStrong,YouTube,24/11/2025,194140,2159,30822
1682,CancerCare,Google,16/08/2025,84301,4109,15123
1683,LungStrong,Facebook,06/03/2025,174452,2826,27466
1684,Diabetes Plus,Google,24/02/2025,249856,2508,13892
1685,LungStrong,Facebook,12/03/2025,242704,5829,30288
1686,HeartAware,YouTube,31/10/2025,160722,7094,33810
1687,CancerCare,YouTube,20/04/2025,102317,6359,29057
1688,LungStrong,Facebook,03/09/2025,187544,1316,5340
1689,LungStrong,YouTube,28/03/2025,180006,3790,26026
1690,LungStrong,Google,29/07/2025,77390,7756,6774
1691,HeartAware,YouTube,21/12/2025,140711,6221,10461
1692,CancerCare,Google,21/06/2025,118044,3143,22373
1693,HeartAware,Facebook,05/10/2025,123786,2090,28711
1694,Diabetes Plus,YouTube,21/08/2025,248963,3576,7204
1695,CancerCare,LinkedIn,01/08/2025,133873,3204,31534
1696,HeartAware,Google,06/12/2025,212099,5372,33375
1697,Diabetes Plus,Google,09/12/2025,228270,6262,28474
1698,LungStrong,Google,08/11/2025,77264,4085,20354
1699,HeartAware,YouTube,21/03/2025,75933,1844,30169
1700,LungStrong,Facebook,01/06/2025,71576,2620,9790
1701,LungStrong,Google,22/01/2025,64081,4821,23867
1702,LungStrong,Facebook,17/12/2025,148925,2456,17178
1703,LungStrong,YouTube,17/11/2025,242678,1324,22416
1704,HeartAware,LinkedIn,03/07/2025,117171,1597,15877
1705,LungStrong,Facebook,17/01/2025,139197,7284,32237
1706,LungStrong,YouTube,04/01/2025,174890,5648,22726
1707,LungStrong,Google,21/08/2025,57739,6566,9640
1708,HeartAware,YouTube,08/12/2025,205787,5193,32625
1709,HeartAware,Facebook,16/06/2025,110206,3267,10721
1710,LungStrong,YouTube,20/03/2025,150001,6341,13892
1711,LungStrong,YouTube,07/01/2025,185923,2247,12652
1712,HeartAware,YouTube,08/12/2025,237116,4860,28336
1713,HeartAware,Google,30/04/2025,165671,1880,24624
1714,HeartAware,YouTube,02/11/2025,240618,5030,25378
1715,Diabetes Plus,Google,06/05/2025,76456,4958,31126
1716,CancerCare,LinkedIn,22/10/2025,72823,7210,7518
1717,HeartAware,Facebook,18/01/2025,122941,2017,11782
1718,HeartAware,YouTube,10/08/2025,172192,5968,8539
1719,Diabetes Plus,YouTube,18/10/2025,108702,4898,25654
1720,LungStrong,Google,13/02/2025,152950,6073,14894
1721,LungStrong,Google,14/05/2025,52358,4533,13611
1722,LungStrong,Google,14/06/2025,107324,7217,16118
1723,CancerCare,YouTube,18/06/2025,94617,4239,8681
1724,LungStrong,Facebook,01/03/2025,218402,5427,32666
1725,LungStrong,Facebook,18/07/2025,144245,5620,21354
1726,HeartAware,Google,03/07/2025,88418,1602,10938
1727,Diabetes Plus,YouTube,21/07/2025,228924,4705,28785
1728,Diabetes Plus,YouTube,14/01/2025,92240,4384,24303
1729,Diabetes Plus,YouTube,01/11/2025,123194,4608,33211
1730,LungStrong,LinkedIn,28/04/2025,76706,5271,13783
1731,Diabetes Plus,Google,19/09/2025,108442,2238,18968
1732,HeartAware,Facebook,25/10/2025,207796,3480,34836
1733,LungStrong,YouTube,25/02/2025,186976,5254,16747
1734,HeartAware,YouTube,16/02/2025,161160,4937,21390
1735,LungStrong,YouTube,27/03/2025,107972,2191,15406
1736,LungStrong,YouTube,27/08/2025,248441,6395,30135
1737,CancerCare,YouTube,09/11/2025,179545,4831,26385
1738,Diabetes Plus,YouTube,22/10/2025,78203,6055,16366
1739,CancerCare,Google,28/12/2025,86698,5767,7413
1740,LungStrong,YouTube,08/03/2025,134181,1495,28344
1741,Diabetes Plus,YouTube,02/04/2025,87665,2207,18496
1742,CancerCare,Facebook,11/08/2025,62872,5403,31475
1743,LungStrong,YouTube,28/04/2025,92811,7814,19280
1744,CancerCare,Google,27/01/2025,93074,6298,12940
1745,LungStrong,YouTube,25/04/2025,174985,4009,10062
1746,CancerCare,YouTube,14/11/2025,81512,7432,9373
1747,LungStrong,Google,22/11/2025,186184,5222,18018
1748,CancerCare,Google,21/08/2025,140740,1240,10289
1749,LungStrong,Facebook,23/05/2025,61617,2881,7723
1750,LungStrong,Google,01/06/2025,187828,1739,8995
1751,LungStrong,YouTube,21/12/2025,123479,1206,6231
1752,HeartAware,YouTube,29/05/2025,75172,3125,19356
1753,LungStrong,Google,26/08/2025,106461,4134,23591
1754,LungStrong,Google,16/03/2025,117310,5862,12298
1755,HeartAware,YouTube,16/01/2025,207923,5518,31335
1756,Diabetes Plus,Facebook,14/09/2025,103965,7428,23552
1757,LungStrong,YouTube,02/11/2025,142287,2583,14666
1758,LungStrong,Google,08/05/2025,52979,7889,16901
1759,Diabetes Plus,Google,25/06/2025,241431,1659,21938
1760,CancerCare,YouTube,14/10/2025,177239,2007,16808
1761,LungStrong,YouTube,14/07/2025,245444,7604,12915
1762,LungStrong,YouTube,06/04/2025,165898,2608,17632
1763,HeartAware,YouTube,21/02/2025,207493,7538,33503
1764,HeartAware,Facebook,27/04/2025,71956,4614,8903
1765,CancerCare,LinkedIn,22/09/2025,131727,5261,10820
1766,LungStrong,LinkedIn,13/03/2025,89786,6967,23898
1767,HeartAware,YouTube,17/12/2025,112127,7561,16412
1768,Diabetes Plus,YouTube,11/06/2025,72388,4584,10499
1769,LungStrong,Google,16/02/2025,194403,6305,6766
1770,HeartAware,LinkedIn,02/11/2025,150847,2437,33662
1771,HeartAware,Google,23/09/2025,171176,3703,28859
1772,CancerCare,YouTube,06/02/2025,205610,3647,17140
1773,CancerCare,Google,26/11/2025,204408,2248,21862
1774,CancerCare,Google,01/04/2025,158472,7640,27316
1775,CancerCare,Google,06/11/2025,62767,4038,7818
1776,CancerCare,YouTube,18/07/2025,146715,3831,22849
1777,CancerCare,YouTube,04/05/2025,134243,6903,32488
1778,HeartAware,YouTube,01/07/2025,110708,2631,11413
1779,LungStrong,YouTube,22/03/2025,200915,2303,16550
1780,LungStrong,YouTube,19/12/2025,109528,1972,32763
1781,LungStrong,LinkedIn,22/05/2025,237887,1786,5612
1782,Diabetes Plus,Facebook,29/03/2025,94368,6924,18243
1783,Diabetes Plus,Google,23/09/2025,221947,5343,32215
1784,LungStrong,YouTube,08/10/2025,224576,1979,29261
1785,Diabetes Plus,YouTube,09/02/2025,53019,4953,21339
1786,LungStrong,LinkedIn,03/09/2025,142566,6712,8686
1787,LungStrong,Google,06/09/2025,120794,3708,27874
1788,Diabetes Plus,YouTube,10/11/2025,127863,5081,29798
1789,HeartAware,LinkedIn,01/04/2025,209585,6120,9033
1790,Diabetes Plus,YouTube,13/05/2025,119646,7394,31265
1791,HeartAware,YouTube,04/07/2025,238189,5429,11527
1792,LungStrong,Facebook,06/08/2025,240584,6470,26657
1793,Diabetes Plus,Google,29/05/2025,158619,5884,32975
1794,LungStrong,YouTube,08/10/2025,71368,1962,20298
1795,LungStrong,YouTube,23/06/2025,112222,7694,21827
1796,LungStrong,YouTube,21/02/2025,92136,5507,34595
1797,Diabetes Plus,Facebook,02/11/2025,193803,6080,24626
1798,LungStrong,LinkedIn,06/01/2025,136817,7137,22208
1799,LungStrong,YouTube,07/04/2025,184326,4425,7517
1800,HeartAware,YouTube,19/07/2025,59466,3452,29314
1801,HeartAware,Google,05/02/2025,134359,7339,30483
1802,Diabetes Plus,YouTube,09/07/2025,243354,4712,33179
1803,LungStrong,YouTube,16/09/2025,227963,5136,11616
1804,LungStrong,YouTube,23/07/2025,249231,1736,31418
1805,Diabetes Plus,Google,07/01/2025,189716,5419,5797
1806,LungStrong,Facebook,26/04/2025,147176,7524,25207
1807,HeartAware,LinkedIn,11/02/2025,113493,2512,26411
1808,LungStrong,YouTube,02/07/2025,149668,4608,31493
1809,Diabetes Plus,LinkedIn,27/12/2025,93351,2790,6675
1810,LungStrong,YouTube,22/09/2025,217631,5987,6522
1811,CancerCare,YouTube,30/08/2025,181308,1239,14729
1812,HeartAware,LinkedIn,06/09/2025,97034,4424,13557
1813,Diabetes Plus,Facebook,22/04/2025,201823,1665,8567
1814,CancerCare,Google,27/11/2025,177418,6619,12134
1815,Diabetes Plus,LinkedIn,29/05/2025,78550,6567,27429
1816,LungStrong,Google,06/03/2025,231001,3820,9169
1817,HeartAware,YouTube,25/12/2025,245287,4308,34945
1818,HeartAware,Facebook,06/06/2025,117611,2587,24326
1819,LungStrong,LinkedIn,23/11/2025,228996,5442,19225
1820,LungStrong,YouTube,21/04/2025,207239,2437,15752
1821,HeartAware,YouTube,24/06/2025,241188,1078,30970
1822,LungStrong,YouTube,19/06/2025,103864,6689,20493
1823,LungStrong,YouTube,18/11/2025,110283,4272,19697
1824,Diabetes Plus,YouTube,17/10/2025,164328,5313,25177
1825,HeartAware,LinkedIn,24/01/2025,110736,2339,16655
1826,LungStrong,YouTube,05/07/2025,168427,1961,26855
1827,HeartAware,YouTube,26/02/2025,156302,2398,31113
1828,HeartAware,YouTube,09/09/2025,157967,4059,34277
1829,Diabetes Plus,YouTube,17/09/2025,208955,3119,7430
1830,Diabetes Plus,YouTube,16/09/2025,186812,1424,15846
1831,Diabetes Plus,YouTube,13/09/2025,111870,2500,33426
1832,LungStrong,YouTube,06/04/2025,50563,1579,30146
1833,CancerCare,Google,04/07/2025,81923,1109,10971
1834,CancerCare,Google,23/01/2025,54061,6473,18722
1835,Diabetes Plus,YouTube,13/05/2025,148326,3969,26204
1836,LungStrong,Google,15/03/2025,123178,4217,33598
1837,LungStrong,Google,11/09/2025,112870,7012,12278
1838,LungStrong,YouTube,27/10/2025,70825,1192,15154
1839,HeartAware,YouTube,11/11/2025,230309,5348,13110
1840,CancerCare,LinkedIn,16/03/2025,189247,2169,28706
1841,Diabetes Plus,Google,27/10/2025,239760,2161,28280
1842,LungStrong,YouTube,05/05/2025,55089,4258,27827
1843,LungStrong,Google,06/11/2025,146299,6806,18478
1844,HeartAware,Google,17/12/2025,210592,7688,22842
1845,LungStrong,Google,12/07/2025,131867,7779,11079
1846,HeartAware,Google,19/01/2025,202754,7660,24326
1847,LungStrong,YouTube,07/04/2025,227544,2739,22708
1848,HeartAware,YouTube,26/06/2025,104080,6766,10919
1849,LungStrong,LinkedIn,12/10/2025,226915,7940,30148
1850,Diabetes Plus,LinkedIn,20/04/2025,205020,6529,32545
1851,LungStrong,YouTube,06/04/2025,151261,3742,34959
1852,LungStrong,Facebook,19/01/2025,246095,3258,24012
1853,HeartAware,YouTube,24/08/2025,245518,3788,8821
1854,LungStrong,YouTube,16/05/2025,176917,5676,27062
1855,CancerCare,YouTube,22/08/2025,204391,1618,17944
1856,Diabetes Plus,Google,31/10/2025,132734,3789,9155
1857,LungStrong,YouTube,16/11/2025,109418,2294,22419
1858,CancerCare,LinkedIn,31/03/2025,188137,6673,33209
1859,Diabetes Plus,YouTube,05/02/2025,125967,2154,9621
1860,LungStrong,LinkedIn,23/05/2025,213390,5126,34553
1861,LungStrong,Facebook,20/04/2025,175917,5711,30374
1862,LungStrong,LinkedIn,11/06/2025,167420,6343,20594
1863,CancerCare,Google,25/02/2025,59971,4193,21794
1864,Diabetes Plus,Google,24/05/2025,156727,7447,25719
1865,LungStrong,YouTube,14/03/2025,155374,6877,25721
1866,HeartAware,YouTube,29/04/2025,102277,1816,26716
1867,Diabetes Plus,Facebook,01/09/2025,244877,4394,9982
1868,LungStrong,YouTube,22/02/2025,157477,3309,9900
1869,Diabetes Plus,Google,01/02/2025,182051,3313,8520
1870,CancerCare,YouTube,01/09/2025,148302,7075,5077
1871,HeartAware,YouTube,15/05/2025,230679,5951,24337
1872,LungStrong,YouTube,06/09/2025,76711,5573,18095
1873,LungStrong,YouTube,29/10/2025,86781,4162,25239
1874,LungStrong,Google,08/06/2025,142693,2348,34298
1875,LungStrong,Facebook,10/10/2025,169470,6276,10544
1876,Diabetes Plus,Facebook,27/10/2025,74025,4081,8428
1877,LungStrong,YouTube,21/07/2025,82687,7705,28388
1878,HeartAware,Google,30/12/2025,217202,2962,26473
1879,HeartAware,YouTube,25/05/2025,80872,4306,15272
1880,LungStrong,Facebook,09/12/2025,61075,3355,28503
1881,CancerCare,YouTube,10/10/2025,137936,1148,11461
1882,CancerCare,Google,18/07/2025,110393,3428,16145
1883,LungStrong,YouTube,28/08/2025,56167,6154,8622
1884,LungStrong,YouTube,14/03/2025,107007,5840,31657
1885,LungStrong,Facebook,15/10/2025,236880,6807,26174
1886,CancerCare,YouTube,04/04/2025,161536,4354,11571
1887,HeartAware,Google,13/03/2025,202149,4744,30292
1888,Diabetes Plus,YouTube,26/07/2025,221911,4702,25539
1889,CancerCare,Google,11/12/2025,111223,1460,31206
1890,LungStrong,LinkedIn,29/01/2025,151322,6046,31502
1891,LungStrong,YouTube,28/12/2025,139500,4670,14509
1892,Diabetes Plus,Facebook,04/08/2025,157729,5088,14430
1893,CancerCare,YouTube,25/08/2025,199230,3149,11251
1894,HeartAware,YouTube,20/09/2025,218843,2811,29983
1895,HeartAware,LinkedIn,16/05/2025,217233,3167,12210
1896,LungStrong,Facebook,06/06/2025,108786,1773,8128
1897,LungStrong,Facebook,08/12/2025,71530,5970,8980
1898,LungStrong,Facebook,02/09/2025,144669,3001,11657
1899,LungStrong,Facebook,01/11/2025,87667,6167,34187
1900,CancerCare,LinkedIn,18/03/2025,174164,6520,31270
1901,HeartAware,YouTube,26/12/2025,134288,5372,6775
1902,HeartAware,Google,31/12/2025,217335,3913,9493
1903,CancerCare,YouTube,11/01/2025,217153,5337,17022
1904,Diabetes Plus,YouTube,06/01/2025,71027,6775,20814
1905,LungStrong,YouTube,11/01/2025,200911,1462,32419
1906,LungStrong,Google,05/09/2025,138609,6891,34172
1907,LungStrong,Google,09/04/2025,187518,5839,28968
1908,LungStrong,LinkedIn,26/05/2025,248819,1245,29071
1909,HeartAware,YouTube,03/10/2025,212448,6469,30869
1910,LungStrong,LinkedIn,01/01/2025,210132,5246,33383
1911,LungStrong,Google,05/10/2025,132368,5033,29418
1912,CancerCare,LinkedIn,07/08/2025,208271,3130,18864
1913,LungStrong,LinkedIn,22/08/2025,196334,1631,21406
1914,LungStrong,YouTube,14/10/2025,130213,1800,29014
1915,LungStrong,Google,30/05/2025,93283,4019,14057
1916,Diabetes Plus,LinkedIn,11/01/2025,101899,4537,29880
1917,LungStrong,Google,19/10/2025,247879,5951,13800
1918,HeartAware,YouTube,28/08/2025,163923,1151,34630
1919,LungStrong,YouTube,04/09/2025,98013,3670,21269
1920,HeartAware,Google,25/11/2025,201701,1518,7422
1921,LungStrong,YouTube,17/04/2025,124807,2644,5320
1922,Diabetes Plus,Google,09/09/2025,195612,2074,31196
1923,LungStrong,YouTube,23/08/2025,127335,6443,34816
1924,HeartAware,Google,24/04/2025,111493,5229,24320
1925,CancerCare,YouTube,30/04/2025,196280,3387,15985
1926,HeartAware,YouTube,11/12/2025,81938,2315,26708
1927,LungStrong,YouTube,10/09/2025,134120,6643,27060
1928,CancerCare,LinkedIn,07/11/2025,130442,6026,9660
1929,CancerCare,Google,27/01/2025,80726,6333,18541
1930,HeartAware,YouTube,01/06/2025,134332,5217,6962
1931,HeartAware,Facebook,15/06/2025,191243,5363,30382
1932,CancerCare,Google,27/09/2025,188793,6528,32313
1933,CancerCare,YouTube,22/06/2025,158114,2034,20923
1934,HeartAware,YouTube,09/02/2025,185502,2403,26517
1935,Diabetes Plus,Google,14/03/2025,155967,3370,22381
1936,LungStrong,Google,30/10/2025,179874,7904,19269
1937,CancerCare,YouTube,30/11/2025,113226,3019,12583
1938,CancerCare,Facebook,04/05/2025,130037,6531,17745
1939,LungStrong,Facebook,23/06/2025,142574,4843,11646
1940,Diabetes Plus,LinkedIn,20/07/2025,149942,2501,5461
1941,HeartAware,YouTube,20/05/2025,197214,1668,30001
1942,Diabetes Plus,YouTube,04/10/2025,152271,7370,17327
1943,Diabetes Plus,YouTube,16/07/2025,161449,7444,24413
1944,LungStrong,YouTube,05/01/2025,154853,7929,21241
1945,HeartAware,Google,22/03/2025,123410,5251,33621
1946,HeartAware,Google,30/11/2025,157669,5284,11605
1947,LungStrong,Facebook,16/05/2025,225125,6846,22626
1948,Diabetes Plus,YouTube,02/05/2025,215982,5194,27089
1949,Diabetes Plus,LinkedIn,15/05/2025,50507,5582,15832
1950,CancerCare,Facebook,22/03/2025,88771,1368,25430
1951,Diabetes Plus,Facebook,06/04/2025,86307,7247,34399
1952,LungStrong,Google,15/07/2025,61828,1943,29852
1953,LungStrong,YouTube,01/02/2025,143600,1500,6616
1954,HeartAware,LinkedIn,01/09/2025,172169,5618,8241
1955,LungStrong,Facebook,11/03/2025,90113,1071,10730
1956,HeartAware,Facebook,08/06/2025,53119,3671,30881
1957,HeartAware,YouTube,18/11/2025,94029,5067,14454
1958,HeartAware,LinkedIn,05/08/2025,118522,2480,34924
1959,Diabetes Plus,YouTube,29/11/2025,99849,3374,10073
1960,LungStrong,Facebook,01/07/2025,140960,5287,30827
1961,LungStrong,Google,09/05/2025,68172,5431,5632
1962,HeartAware,Facebook,22/03/2025,51972,4609,5095
1963,HeartAware,Google,06/09/2025,176653,4107,22579
1964,CancerCare,Google,18/11/2025,184333,4221,17170
1965,LungStrong,Google,13/02/2025,54817,5636,27600
1966,LungStrong,YouTube,04/12/2025,77123,4158,17307
1967,Diabetes Plus,LinkedIn,10/05/2025,239839,5592,22006
1968,CancerCare,YouTube,12/10/2025,94853,4093,16263
1969,Diabetes Plus,Google,04/01/2025,225877,4340,28466
1970,Diabetes Plus,LinkedIn,03/07/2025,135507,1909,20852
1971,HeartAware,Google,04/06/2025,240300,6395,9942
1972,LungStrong,Facebook,03/08/2025,198266,3043,16558
1973,CancerCare,YouTube,17/12/2025,174188,7093,6781
1974,HeartAware,Google,09/04/2025,213391,4897,19193
1975,LungStrong,Google,08/08/2025,111836,1502,13472
1976,CancerCare,YouTube,07/01/2025,117665,3885,12802
1977,CancerCare,Google,18/12/2025,183654,1853,6033
1978,HeartAware,LinkedIn,28/10/2025,58459,1332,27713
1979,Diabetes Plus,YouTube,31/07/2025,125762,7019,16207
1980,HeartAware,LinkedIn,03/12/2025,170464,4545,10995
1981,HeartAware,YouTube,22/05/2025,103944,7124,11811
1982,LungStrong,YouTube,18/05/2025,104391,5489,32708
1983,CancerCare,Google,20/03/2025,109351,1462,16901
1984,HeartAware,YouTube,14/03/2025,192194,6454,26174
1985,HeartAware,Facebook,04/11/2025,158511,5620,20427
1986,HeartAware,YouTube,20/02/2025,63316,2788,13194
1987,Diabetes Plus,YouTube,22/11/2025,200510,4174,8862
1988,LungStrong,YouTube,17/04/2025,74021,4321,9471
1989,LungStrong,YouTube,11/05/2025,75637,6639,12893
1990,LungStrong,YouTube,17/07/2025,219202,5605,18130
1991,HeartAware,YouTube,17/11/2025,59746,2934,5933
1992,LungStrong,Google,04/04/2025,230916,6095,32692
1993,HeartAware,LinkedIn,26/04/2025,236942,2214,15659
1994,LungStrong,LinkedIn,17/05/2025,173797,4636,10943
1995,LungStrong,YouTube,18/07/2025,177601,5675,29207
1996,LungStrong,YouTube,15/01/2025,113567,4935,6449
1997,Diabetes Plus,YouTube,18/06/2025,86157,3474,9197
1998,Diabetes Plus,YouTube,18/04/2025,228973,3060,12156
1999,Diabetes Plus,YouTube,21/01/2025,248728,4700,26003
2000,LungStrong,Google,08/12/2025,113721,6232,13575
2001,LungStrong,Google,08/10/2025,75928,3864,21855
2002,CancerCare,Facebook,25/05/2025,94015,7207,21006
2003,HeartAware,Facebook,28/08/2025,153868,6852,15017
2004,LungStrong,Facebook,25/03/2025,130128,2779,30785
2005,Diabetes Plus,Google,10/05/2025,88409,2495,34945
2006,LungStrong,YouTube,23/12/2025,192984,6488,27614
2007,LungStrong,Google,02/11/2025,53381,1463,17132
2008,LungStrong,YouTube,15/08/2025,68372,7018,27455
2009,HeartAware,YouTube,10/02/2025,134063,3470,22965
2010,HeartAware,YouTube,13/08/2025,78486,2707,27681
2011,Diabetes Plus,YouTube,08/11/2025,183527,2363,23329
2012,LungStrong,YouTube,31/05/2025,119604,1876,28781
2013,HeartAware,LinkedIn,14/12/2025,190511,4550,6684
2014,Diabetes Plus,YouTube,10/02/2025,172682,1881,26125
2015,LungStrong,YouTube,02/08/2025,215421,3372,29106
2016,LungStrong,Google,21/09/2025,127392,2294,7484
2017,HeartAware,YouTube,15/06/2025,217668,7341,27509
2018,Diabetes Plus,YouTube,23/10/2025,182977,3107,17777
2019,LungStrong,YouTube,23/08/2025,78396,7385,28283
2020,LungStrong,YouTube,27/01/2025,110568,4145,26712
2021,HeartAware,YouTube,14/10/2025,113016,3275,21136
2022,LungStrong,Google,06/12/2025,72476,4005,7465
2023,HeartAware,YouTube,02/11/2025,57562,6054,20662
2024,LungStrong,Facebook,19/11/2025,134382,1054,25743
2025,HeartAware,Google,21/08/2025,194841,3232,8637
2026,LungStrong,YouTube,12/07/2025,155481,6880,13520
2027,LungStrong,Google,18/10/2025,65787,2776,26611
2028,CancerCare,LinkedIn,29/03/2025,121300,2972,23486
2029,HeartAware,Google,25/04/2025,65965,6542,7569
2030,LungStrong,YouTube,01/10/2025,213522,2329,17287
2031,HeartAware,Google,29/10/2025,80870,3819,28036
2032,LungStrong,Facebook,11/01/2025,173206,5959,25011
2033,HeartAware,Google,12/08/2025,230175,4361,23889
2034,CancerCare,YouTube,13/09/2025,236110,4237,22350
2035,HeartAware,YouTube,01/02/2025,172871,2353,16242
2036,LungStrong,Google,18/04/2025,105065,2933,21386
2037,LungStrong,LinkedIn,06/11/2025,82318,7601,5595
2038,LungStrong,YouTube,08/07/2025,194146,5210,13699
2039,HeartAware,YouTube,27/10/2025,124425,7210,18462
2040,Diabetes Plus,YouTube,24/08/2025,102689,4945,28569
2041,LungStrong,YouTube,03/07/2025,216009,3299,20502
2042,HeartAware,YouTube,03/07/2025,149210,1692,21468
2043,CancerCare,LinkedIn,14/03/2025,147045,2947,31597
2044,HeartAware,LinkedIn,29/03/2025,90056,7105,13808
2045,CancerCare,LinkedIn,11/01/2025,188967,5570,8400
2046,LungStrong,YouTube,02/06/2025,171376,1106,34871
2047,HeartAware,YouTube,23/04/2025,81140,7621,12949
2048,HeartAware,YouTube,29/03/2025,79457,1043,9242
2049,Diabetes Plus,Google,30/08/2025,68253,2166,30468
2050,Diabetes Plus,Google,03/11/2025,210939,5187,12996
2051,HeartAware,Facebook,22/04/2025,165778,7327,19219
2052,LungStrong,LinkedIn,25/05/2025,60784,7118,7719
2053,HeartAware,YouTube,29/11/2025,101631,1618,18015
2054,CancerCare,YouTube,23/09/2025,226072,7232,8189
2055,LungStrong,Facebook,27/01/2025,117039,7566,26544
2056,HeartAware,YouTube,24/09/2025,225993,1652,24454
2057,Diabetes Plus,YouTube,25/07/2025,143587,3394,30456
2058,CancerCare,YouTube,22/04/2025,162830,2795,9215
2059,Diabetes Plus,YouTube,04/05/2025,144046,5043,25078
2060,HeartAware,YouTube,20/02/2025,246335,6639,34442
2061,Diabetes Plus,LinkedIn,29/04/2025,132140,3939,26670
2062,LungStrong,Google,15/07/2025,75720,2895,13417
2063,LungStrong,YouTube,22/07/2025,240335,3835,6041
2064,HeartAware,YouTube,27/02/2025,52082,5858,27446
2065,HeartAware,YouTube,06/07/2025,187653,4748,21634
2066,HeartAware,YouTube,17/10/2025,194618,6483,26922
2067,HeartAware,LinkedIn,12/07/2025,232893,4313,8767
2068,LungStrong,YouTube,16/02/2025,149246,6637,21394
2069,LungStrong,Facebook,03/10/2025,204924,4141,27234
2070,HeartAware,YouTube,01/11/2025,77604,7793,12554
2071,CancerCare,Google,21/04/2025,88475,4852,12611
2072,LungStrong,YouTube,01/07/2025,103702,7077,18102
2073,HeartAware,LinkedIn,26/11/2025,217421,3519,14758
2074,Diabetes Plus,YouTube,04/01/2025,242276,4434,14138
2075,HeartAware,YouTube,14/02/2025,143165,5287,5899
2076,LungStrong,Facebook,16/07/2025,156278,3090,25372
2077,LungStrong,YouTube,03/01/2025,156838,6510,21947
